id;username;text;created_at;;;;;;;;;;;;;;;;
140;@SihonoSihono-jn5xg;Ya Alloh bimbinglah manusia kejalan yg benar;2025-05-28T22:45:06Z;;;;;;;;;;;;;;;;
141;@SihonoSihono-jn5xg;Banyak bohongnya;2025-05-28T22:42:21Z;;;;;;;;;;;;;;;;
142;@SihonoSihono-jn5xg;Orang kok seneng matiin orang mentri di pecat aja coba mentri di vaksin aja sendiri;2025-05-28T22:42:02Z;;;;;;;;;;;;;;;;
143;@randhikahapsoro;TOLAK VAKSIN BILL GATES...RAKYAT INDONESIA HARUS BERSATU....JANGAN DIBODOHI;2025-05-28T19:06:58Z;;;;;;;;;;;;;;;;
144;@novrizalrizal8152;Tanpa data nih Menkes seenaknya bilang 100 ribu rajyat Indonesia meninggal gara² penyakit TBC dan  Cacar bahkan per 5 menit 2 org meninggal di Indonesia akibat penyakit ini<br>Dulu proyek nya vaksin C19 skrg lanjut dg bisnis vaksin TBC yg selama ini tdk pernah buming skrg TBC sosialisasi <br>Mereka ini bagian dr Bill gates dlm bisnis farmasi Elite global <br>Coba yg meneliti bkn para ahli medis tetapi Universitas ( UI dan  Unpad ) scr global <br>Itu kapan, apa hasilnya dan  bgmn solusinya tidak pernah tahu,,,,, semenjak rezim berkuasa dr yg 2014 s/d skrg bisanya hanya bohong dan  merugikan Rakyat Indonesia saja;2025-05-28T17:46:25Z;;;;;;;;;;;;;;;;
146;@luqmanharun4312;TOLONG VAKSIN ITU DI COBA KE KELUARGA NYA BUDI GUNADI ITU;2025-05-28T15:11:53Z;;;;;;;;;;;;;;;;
147;@billborneoentertaiment433;Kami Usul yg diuji coba untuk disuntik Vaksin TB agar adil urutannya: Donald Trump, Bill Gates, Elon Musk, PM Israel, PM Inggris, Presiden dg keluarganya, Anggota DPR dg keluarganya., Menteri Kesehatan dg Keluarganya, keluarga 9 Naga , Aparat dan keluarganya <br><br>Kalau sdh teruji hasilnya baru giliran kami rakyat jelata.;2025-05-28T14:47:20Z;;;;;;;;;;;;;;;;
148;@kumalafitriasari7949;Menkes ni orang medis gak sih sbnernya ??;2025-05-28T14:26:01Z;;;;;;;;;;;;;;;;
149;@milanistirio2086;Intinya ya pak menteri yg TERHORMAT sy cuma mau mengingatkan bhw SEGALA SESUATU YANG KALIAN LAKUKAN, SEMUA AKAN DIPERTANGGUNG JAWABKAN DIHADAPAN ALLAH SWT, di dunia mgkin kalian bisa tenang. Tp ingatlah akhirat tempat kalian menuai semuanya.;2025-05-28T14:20:39Z;;;;;;;;;;;;;;;;
150;@sampesitumorang;Konspirasi GLOBAL yang didalangi KERAJAAN SETAN/IBLIS  MENJELANG HARI PENGHAKIMAN ( Zefanya 1 : 15 ).;2025-05-28T14:05:47Z;;;;;;;;;;;;;;;;
151;@abbe87;Kalo mau  Budi gunadi Sadikin  dulu yang coba<br>Dan liat hasilnya setelah satu tahun<br>Buat anak ko coba coba;2025-05-28T12:46:09Z;;;;;;;;;;;;;;;;
152;@amirudin_amd7448;jangan percaya apa yang dia sampaikan 😂;2025-05-28T12:44:08Z;;;;;;;;;;;;;;;;
153;@AGUSTIAMANDASARI;Pa menteri dulu yg di pakai uji coba;2025-05-28T12:42:48Z;;;;;;;;;;;;;;;;
154;@akubajkan36;bapak aja dulu yang di vaksin tbc pak;2025-05-28T12:27:32Z;;;;;;;;;;;;;;;;
155;@miminmintarsih186;menkes bg itu board member gavi punya nya bill gates. ya iya dia gak terima duit. gak mungkin. periksa kpk aliran duitnya, tangkep kl terbukti. dia jelas ud jadi pengasong agenda enjus bill gates. rakyat dikorbanin demi keuntungan pribadi. belum lagi si menkes bg ini kabur soal enjus kopid yg bikin kipi dari yg lumpuh smp yg meninggal. kontrak perjanjian big pharma yg gak dibuka. semua ini ud jelas menkes bg ini pengkhianat bangsa yg harus dipidana.;2025-05-28T12:20:47Z;;;;;;;;;;;;;;;;
156;@UkRimUkRim-b2v;Bapak aja, yg pertama di Suntik/vaksin dan pejabat lainnya sbg contoh ,baru rakyatnya;2025-05-28T12:04:49Z;;;;;;;;;;;;;;;;
157;@Jasmerahri;Kalian aja yg mencoba, <br>Kita punya rempa rempah itu semua bisa buat obat, <br>Kenapa kalian ga mencoba yg koruptor aja dulu<br>Itu hnya kepentingan kalian aja , kami rakyat udah bosan dengan kalian pejabat;2025-05-28T11:59:54Z;;;;;;;;;;;;;;;;
159;@topapunjung-xr3vu;tanya rakyat jangan abdi negara...;2025-05-28T10:50:04Z;;;;;;;;;;;;;;;;
160;@yunisuryani2104;Vaksin aja libih dulu pak mentri dan presiden;2025-05-28T10:37:34Z;;;;;;;;;;;;;;;;
161;@omanabdurahman5240;Knp d Indonesia  keena  orang2 atau rakyat Indonesia blooon bodoh maka jadi uji coba kelinci eaktat Indonesia d anggap kelinci  .. Tolak Tolak  Tolak;2025-05-28T10:06:35Z;;;;;;;;;;;;;;;;
162;@SudahlahGesss;Kalau ada pesawat lewat -lewat diatas rumah kalian kemungkinan mereka sedang menyebarkan virus TBC. Untuk apa??, ya untuk agar kita dipaksa mau jadi kelinci percobaan vaksin tbc billgates.;2025-05-28T09:28:08Z;;;;;;;;;;;;;;;;
163;@MatiusKasimun;Kalau di paksakan vaksin TBC rakyat pasti demo ke pemerintah;2025-05-28T08:41:22Z;;;;;;;;;;;;;;;;
164;@MatiusKasimun;Terserah yang mau saja jangan seperti vaksin covid dulu;2025-05-28T08:36:41Z;;;;;;;;;;;;;;;;
165;@RafNi-t4h;Terik basi, rakyat Indonesia tdak bisa di bodohi lagi 😅;2025-05-28T07:21:24Z;;;;;;;;;;;;;;;;
166;@oke21261;Membunuh bangsa indonesia  secara perlahan <br><br>Jangan mau di jadikan kelinci percobaan<br><br>Ini permainan elit global. Kita selalu di perbudak ..  <br><br>Berpikirlah yang cerdas jangan mau jadi orang BODOH DAN IDIOT .;2025-05-28T07:13:11Z;;;;;;;;;;;;;;;;
167;@putrabuton510;sebaiknya para mentri dan pejabat di indonesia yang di cobakan dahulu baru rakyarnya krn mereka wakil rakyat indonesia;2025-05-28T05:47:30Z;;;;;;;;;;;;;;;;
168;@mahdibvdl6483;Saat convid itu orang terkena corona setelah di vaksin..;2025-05-28T05:47:02Z;;;;;;;;;;;;;;;;
169;@JhonBora-u3i;ini manusia /pa an siih?.  yg jls ini ngawwwuuuurrrrrrr.. negara ny sndiri aja gk mo trima vksin ny america.. biilgetes itu pengusaha boosss bukan ilmuan kesehatan. paham smp situ...;2025-05-28T05:39:18Z;;;;;;;;;;;;;;;;
170;@Brajamuktibraja;Indonesia menduduki peringkat 2 jumlah TBC dunia, setelah India. uji ini sudah fase 3, artinya sudah dilakukan 2 kali fase, jadi saya yakin faksin TBC fase 3 akan  aman justru sudah sama dengan vaksin yang sebenarnya.  seperti  uji vaksin Covid 19/Zifivax  fase 3, dari Cina  dan ternyata berhasil dan menjadi salah satu vaksin Covid yang direkomendasikan PBB. Mengapa dilakukan di indonesia karena kita paling banyak TBC, dan vaksin ini tidak akan membunuh, justru mereka yang terkena TBC  yang sedang dalam masalah serius. (kebetulan saya termasuk tim  yang terlibat dalam penelitian covid/zefivax di  Bandung. dari hasil uji vaksin itu didapati 85-90 % yang di uji coba vaksin Covid zefivax terjadi peningkatan imun tubuh untuk covid. tidak ada kasus yang sakit serius atau meninggal karena vaksin uji coba waktu ini. <br>kalau kita diam dan hanya takut dan takut, maka kita akan mati tanpa melakukan apapun. apakah ini yang akan kita jalani. Maju terus uji vaksin TBC, saya sendiri bersedia di vaksin.;2025-05-28T04:33:16Z;;;;;;;;;;;;;;;;
171;@dedirusni2693;Rakyat Sudah Di Korban kan . Ter lalu ter gesa2 Demi Dana Masuk Ke indo;2025-05-28T03:07:50Z;;;;;;;;;;;;;;;;
172;@Marth-vt3nl;Rakyat dijadikan kelinci percobaan.;2025-05-28T01:52:55Z;;;;;;;;;;;;;;;;
173;@JefreyKaJef;Mana yang 100 ribu tiap Tahun  itu data nya dapat dari mana . .awas anti Kristus;2025-05-28T01:44:33Z;;;;;;;;;;;;;;;;
174;@aanndombos7496;Halu;2025-05-28T01:08:11Z;;;;;;;;;;;;;;;;
175;@indraindra7864;"<a href=""https://www.youtube.com/watch?v=xp5dQU8QJyU"">https://youtu.be/xp5dQU8QJyU?feature=shared</a>";2025-05-28T01:02:54Z;;;;;;;;;;;;;;;;
176;@Alulaaisila17;Loh mau korbankan rakyat kecil teryata lebih baik vaxcin untuk anda dan keluarga aja;2025-05-28T00:19:29Z;;;;;;;;;;;;;;;;
177;@Alulaaisila17;Udh buat keluarga anda aja pak menkes jangan rakyat di pk uji coba masalah kematian allah yg maha tau kami rakyat tdk percaya vaxcin saya percaya allah swt jangan korbankan rakyat kecil;2025-05-28T00:18:29Z;;;;;;;;;;;;;;;;
178;@KurniaJaya-b2q;Indonesia memang banyak pengidap TBC, pak Menkes ada benarnya, beliau juga sudah pernah sukses mengelola penanganan COVID 19. Semua ada advantages dan disadvantages, efek samping selalu ada, tinggal sudut pandang positif yg dibutuhkan bukan apriori. Ada kesempatan, peluang, dan efek samping, semestinya itu yg harus diantisipasi.;2025-05-27T23:45:07Z;;;;;;;;;;;;;;;;
179;@SatriaBagus-g3w5q;Ujung - ujungnya asing ada kepentingan bisnis di Indonesia.;2025-05-27T23:26:51Z;;;;;;;;;;;;;;;;
180;@DESAADATMBD;apakah vaksin adalah solusi terbaik, jangan-jangan ini adalah konspirasi global untuk merusak generasi indonesia agar indonesia kehilangan bonus demografinya;2025-05-27T23:12:49Z;;;;;;;;;;;;;;;;
181;@cilacapfurniturechanel6925;Yang Penting tanggung jawab harus ada perjanjian di atas materai.. bahwa pemerintah siap mengganti rugi 100 milyar untuk 1 jiwa manusia apa bila vaksin itu menimbulkan efek buruk nantimya / karena kita ga tahu kandungan vaksin itu isinya apa kita ga pernah tau , yang tau mereka dan kelompoknya;2025-05-27T21:27:31Z;;;;;;;;;;;;;;;;
182;@NumberNUMBERRR-y3q;INTI  NYA   SUDAH  20  TAHUN    PESAWAT   JET   BAWA    AWAN   ASAP  RACUN   PUTEH  DI  UDARA   TERJDI   HUJAN    TURUN   ????   APA  TERJDI  PADA   MANUSIA   ????   RACUN  RADISI... VIRUS... APA   FLU...COVID...  BLAA...BLAAAA....GERAKAN  YAHUDI  BARAT   WHO    BILL  GATES... ROTCHIL..ROTKVILER...;2025-05-27T20:55:02Z;;;;;;;;;;;;;;;;
183;@gebework2933;ya uji coba namanya itu pak, sampean aja yg duluan divaksin,dan yg tdk mau dipaksin ya boleh² kenapa mesti maksa ?? saya tdk vaksin covid19 sekali pun, sampai hari ini msh hidup, umur bukan di tangan vaksin;2025-05-27T19:03:51Z;;;;;;;;;;;;;;;;
185;@Cahgelen;Masyarakat jangan kau bohongi pak mentri, masyarakat trauma dgn covid yg diciptakan bill Gates;2025-05-27T16:28:50Z;;;;;;;;;;;;;;;;
186;@Cahgelen;Ganti aja mentri kesehatan ini;2025-05-27T16:24:07Z;;;;;;;;;;;;;;;;
187;@Bintang12286;Sudah lama di daerah saya tidak terdengar yg namanya tbc.;2025-05-27T16:16:52Z;;;;;;;;;;;;;;;;
188;@RamidinRa;Kematian takdirnya alloh yg sudah ada di manusia ada mati ada sakit ada seht ada susah ada kaya;2025-05-27T15:50:33Z;;;;;;;;;;;;;;;;
189;@RamidinRa;Politik biologis nya luwar biyasa hati2 rakyat indonesia;2025-05-27T15:48:38Z;;;;;;;;;;;;;;;;
190;@fariqmaulana-h1w;Para ahli dan dokter aja dulu yg divaksin... menteri.kok.goblok;2025-05-27T15:38:13Z;;;;;;;;;;;;;;;;
191;@rennederiawan5649;Bohong, di sini ga ada yg di vaksin covid sekali juga, pada sehat2 saja.;2025-05-27T14:50:36Z;;;;;;;;;;;;;;;;
192;@HasanudinPtr;Tetep aja urusan nya bisnis, <br>Urusan mati urusan Tuhan yg kuasa;2025-05-27T14:22:33Z;;;;;;;;;;;;;;;;
193;@AgusSalim-zw7tb;Diindonesia dari dulu tiap jam ada orang mati. Tapi pas waktu corona. Orang mati banyak yg di vonis corona. Buat nakuti2 dan menjerat rakyat biar vaksin😢;2025-05-27T14:14:15Z;;;;;;;;;;;;;;;;
194;@adityaananda1994;kemenkes sama keluarga nya aja di suntik vaksin tbc...jgn rakyat di harus kan;2025-05-27T13:32:04Z;;;;;;;;;;;;;;;;
195;@WASTARIHERI-l3x;Waduhhhhh,,acak acakan,,,kasihan tuhhhh MENKES,,,ikut DOSA,,,heeeeeee<br>Menteri tuhhhh Pembantu,,,?!?!!!;2025-05-27T13:27:22Z;;;;;;;;;;;;;;;;
196;@ahmadhasanbaktir7540;Kok masalah kesehatan kita di atur2 oleh negara lain..pejabat2 ini pada takut mati makanya apa ditawarkan asing diterima aja.;2025-05-27T13:21:08Z;;;;;;;;;;;;;;;;
197;@ahmadhasanbaktir7540;Banyak omong aja.dikira dia yg paling pintar.rakyat sdh cerdas.jangan mau dipermainkan.kemarin aja banyak dikorupsi uang utk covid sampai trilliunan..suntik aja dirimu dan orang2 di pemerintah.;2025-05-27T13:09:20Z;;;;;;;;;;;;;;;;
198;@yih1818;mengerikan sekali ini kalau dilakukan... mau membunuh populasi manusia.;2025-05-27T12:15:00Z;;;;;;;;;;;;;;;;
199;@dannyirwandi;Wajah setan😈;2025-05-27T12:01:40Z;;;;;;;;;;;;;;;;
200;@prasadjasindhuwinata7185;Ayo pak Menkes disuntikn pertama.<br>pasti menolak;2025-05-27T11:32:52Z;;;;;;;;;;;;;;;;
201;@djokoeslawu876;𝐦𝐚𝐟𝐢𝐚 𝐯𝐚𝐤𝐬𝐢𝐧..<br>𝐢𝐧𝐝𝐨𝐧𝐞𝐬𝐢𝐚 𝐣𝐮𝐠𝐚 𝐧𝐠𝐞𝐫𝐢 𝐦𝐚𝐟𝐢𝐚 𝐀𝐋𝐊𝐄𝐒...𝐝𝐚𝐧 𝐬𝐮𝐝𝐚𝐡 𝐛𝐚𝐧𝐲𝐚𝐤 𝐲𝐚𝐧𝐠 𝐝𝐢 𝐭𝐚𝐧𝐠𝐤𝐚𝐩.;2025-05-27T11:16:27Z;;;;;;;;;;;;;;;;
202;@iwayansana632;Bagaimna kalau yang di uji coba orang2 kemenkes dahulu ?;2025-05-27T10:40:22Z;;;;;;;;;;;;;;;;
203;@HelveridaSiahaanh;Bapak saja dulu di vaksin baru kami ikut;2025-05-27T09:12:11Z;;;;;;;;;;;;;;;;
204;@rianar2547;Maaf Indonesia bukan negara miskin, negara kaya,yg bikin miskin adalah para koruptor;2025-05-27T07:12:43Z;;;;;;;;;;;;;;;;
205;@dewianna3475;Gak semua masyarakat mampu menerima ilmu seperti ini,  lebih tepatnya uji klinis, saya lebih percaya pada penelitian UI, UNPAD, dan upaya Pak menteri, fakta Indonesia ranking ke 2 di dunia tingkat kematian akibat TBC, ini harus dikeloka dan dicegah dg baik tindakan preventif lain bisa tanpa vaksin yaitu jaga kebersihan, kesehatan dan imunitas tubuh, semuanya pilihan mau ikutan uji klinis monggo jaga imunitas monggo, jangan selalu negatif.... terus, carilah sumber2 informasi dan ilmu, banyak banget kalau memang mau belajar;2025-05-27T06:07:42Z;;;;;;;;;;;;;;;;
206;@kahargowa1476;Pak menteri kesehatan sj dan yg mendukung program ini yg di vaksin;2025-05-27T05:41:43Z;;;;;;;;;;;;;;;;
207;@SyaftaWarman;Uji coba pertama ya ke MENKES. Kegiatan penyuntikan nya ditayangkan oleh semua statiun TV swasta dan nasional di Indonesia. Baru kami mau di vaksin.;2025-05-27T05:02:05Z;;;;;;;;;;;;;;;;
208;@cortezdominick5197;Coba dia sebut dua org yg meninggal wkt mereka lagi bicara?.<br>Terus simple saja klo memang si menterinya mau  masyarakatnya di vaksin, ayoooo kita vaksin sama2 dengan semua org di Indonesia, termasuk mentri2 dan anggota dpr, jgn mereka blg mereka sdh d vaksin dgn di video, kita vaksin rame2 dan random, berani ga?;2025-05-27T04:48:26Z;;;;;;;;;;;;;;;;
209;@gambarasal5486;Kopet njlapett;2025-05-27T04:37:11Z;;;;;;;;;;;;;;;;
210;@shortyt1222;Menkes udah kek tuhan...semoga secepatnya di cabut malaikat maut;2025-05-27T02:07:17Z;;;;;;;;;;;;;;;;
211;@shortyt1222;Drama dajjal;2025-05-27T02:02:13Z;;;;;;;;;;;;;;;;
212;;Uji coba ke keluarga si baru putih tua bangka aja, ama keluarga2 menteri baru ke rakyat;2025-05-26T23:34:17Z;;;;;;;;;;;;;;;;
213;@WahyudiYudi-p7z;Makanya<br>Pilih pemimpin itu yg cerdaslah !!!<br>Gimana sdh rasakan toh pilihan presiden kalian;2025-05-26T23:13:56Z;;;;;;;;;;;;;;;;
214;@ujangsuhendar7230;Bapak dulu di vaksin;2025-05-26T21:26:44Z;;;;;;;;;;;;;;;;
215;@sundjithe158;Oh omong doang   <br>Saya korban vaksin  Corona,,ngk ada yg peduli,,,duit doang di pikirin,,,klo bisnis bukan gini;2025-05-26T14:01:46Z;;;;;;;;;;;;;;;;
216;@Apandi-w5c;Yg pasti bisnis pak.;2025-05-26T13:52:07Z;;;;;;;;;;;;;;;;
217;@almuht4r;Vaksin jadi juru selamat😱<br>Vaksin menjadi Tuhan Baru🤨<br><br>Debat terbuka dengan komjen dharma pangrekun  di tunggu✔️;2025-05-26T12:45:29Z;;;;;;;;;;;;;;;;
218;@savoyyt5387;Yang di atas jangan lah tipu tipu klo saya tolak ya .. jangan di paksa vaksin lah;2025-05-26T12:32:58Z;;;;;;;;;;;;;;;;
219;@Herwanto-u9g;Kasihan indonesia negara miskin ,kaya afrika ya pak terus jadi kelinci percobaan..,berarti mau mengurangi penduduk yg miskin yg tdk berguna di dunia;2025-05-26T11:04:58Z;;;;;;;;;;;;;;;;
220;@hannatirayoh2945;Sudah puluhan tahun di Indonesia sdh ada obat² TBC, sembuh kembali.. <br>𝗧𝗼𝗹𝗮𝗸 𝘃𝗮𝗸𝘀𝗶𝗻 𝗧𝗕𝗖;2025-05-26T10:43:38Z;;;;;;;;;;;;;;;;
221;@sudo-wk1xy;Kambing yang lahir ga di faksin buktinya aman saja.lha ini manusia yang notabene makhluk cerdas kok malah bikin penyakit😅;2025-05-26T10:33:29Z;;;;;;;;;;;;;;;;
222;@AlanArvan;Pak menkes kalau bisa mau di jadi tes kelinci saran saya semua anggota DPRD aja biar masyarakat bisa liat hasil jdi di jdikan uji coba untuk masyarakat;2025-05-26T08:23:40Z;;;;;;;;;;;;;;;;
223;@ortusena;Kompetensinya Ekonomi pinter bicara seluk beluk kesehatan.. hebat ya;2025-05-26T08:02:08Z;;;;;;;;;;;;;;;;
224;@SopiahRani;Covid aja , conspirasi Dajjal , ini ga jauh beda ya pak Mentri ?;2025-05-26T07:55:26Z;;;;;;;;;;;;;;;;
225;@SopiahRani;Saya ga tertarik pak ,udah aja keluarga bapa ,kan yg mnikmati uang ,klarga pa Mentri ,;2025-05-26T07:51:44Z;;;;;;;;;;;;;;;;
226;@SopiahRani;Hemat saya , kalo mau percobaan vaksin tbc ,keluarga Menkes aja , jangan melibatkan masyarakat pak , ?;2025-05-26T07:43:06Z;;;;;;;;;;;;;;;;
227;@masyarmaarif8864;Uji coba kangker sama uji coba tbc jangan disamain, kangker itu gk ada obatny dan perawatannya mahal, jadi wajar aja klo memang dicari. Tapi tbc kan ada obat nya;2025-05-26T07:06:09Z;;;;;;;;;;;;;;;;
228;@Moh.TheofilusAminudin;Hadirkan Dharma Pongrekun vs Menkes Budi Gunadi Sadikin;2025-05-26T05:02:03Z;;;;;;;;;;;;;;;;
229;@W.PangestuTyas;Kita rakyat ga perlu vaksin TBC... coba ke bapak dan keluarga dan orang pemerintahan dulu lah, klo kita ga perlu vaksin uji coba!!!  Vaksin dari bill gates😊😊😊 bijak sekaliiiii!!;2025-05-26T04:50:54Z;;;;;;;;;;;;;;;;
231;@kabarkabarin959;Yang vaksin jadi mudah sakitan;2025-05-26T01:57:29Z;;;;;;;;;;;;;;;;
232;@kabarkabarin959;Yang sehat saja di paksa vaksin seminggu malah mati<br>Sedangkan saudaranya yang ga ikut vaksin masih idup sampai sekarang;2025-05-26T01:56:30Z;;;;;;;;;;;;;;;;
233;@Masari805;Yg mempromosikan vaksin iblis ini...dosa sudah positip tinggal nunggu karma instan nya aja... Semoga selamat dari itu kalian yaa..;2025-05-25T22:23:17Z;;;;;;;;;;;;;;;;
234;@Masari805;Sekarang ini kami hanya menunggu pengumuman lucu pemerintah yang menyatakan <br>(Indonesia darurat TBC) <br>Dan masyarakat wajib vaksin.<br>Dan rumah sakit seluruh ndonesia ikut andil.. 😂😂😂<br>Negara lucu...;2025-05-25T22:18:23Z;;;;;;;;;;;;;;;;
235;@NyunyunBoszeHureng;Silahkan klo mau vaksin uji coba dr kemenkes sendiri;2025-05-25T19:00:35Z;;;;;;;;;;;;;;;;
236;@chaeruddinaddin8341;Menkes pasti dpt uang dan paksaan dari pemerintah dan bile gate dan WHO bohong itu buat menyelamatkan rakyat dgn keuntungan mereka;2025-05-25T14:38:34Z;;;;;;;;;;;;;;;;
237;@chaeruddinaddin8341;Teror WHO dan bely gate untuk menguji coba obat TBC kpada rakyat Indonesia klinci percobaan ,jika pemerintah memaksakan vaksin TBC pasti ada krusuhan masal dan perlawanan.karena tetap  pemaksaan.😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;2025-05-25T14:36:15Z;;;;;;;;;;;;;;;;
238;@sarepfala8145;Pala kau😂;2025-05-25T13:27:54Z;;;;;;;;;;;;;;;;
239;@herman.mabada;HILIH, PREEETTT.;2025-05-25T12:27:24Z;;;;;;;;;;;;;;;;
240;@stifanfanus8800;Kalau anda berkata vaksin itu, sudahkah anda vaksin?<br>Atau hanya mau mengorbankan rakyat,;2025-05-25T11:10:59Z;;;;;;;;;;;;;;;;
241;@stifanfanus8800;Kalian yang bikin masalah, kalian pula yang berikan solusi. Sok soan bilang vaksin itu baik, berapa uang bapa terima dri Bill Gates.;2025-05-25T11:09:44Z;;;;;;;;;;;;;;;;
243;@yuniko7618;Tanggung jawab dunia akhirat lho pak;2025-05-25T09:34:11Z;;;;;;;;;;;;;;;;
244;@zanetaeta5937;Zaman covid 19 berlalu enggak sempat beli lahan murah akibat banyak yang bangkrut,semoga punya kesempatan lagi;2025-05-25T08:26:24Z;;;;;;;;;;;;;;;;
245;@thelight324;Para pejabat duluan,garda terdepan.baru masyarakat😂😂;2025-05-25T03:57:41Z;;;;;;;;;;;;;;;;
246;@cahaya-2;tbc itu tidak menular tbc itu hanya alergi yang disebabkan oleh lingkungan kotor atau tempat yang kumuh sebagai bangsa indonesia kita harus cerdas jangan mau diarahkan oleh bangsa asing awas kedepannya tbc ini bakal dibesar-besarkan seperti covid-19 dan awas jangan pada mau divaksin vaksin hanya menjadi penyakit di masa yang akan datang vaksin itu sudah direncanakan dan di-setting dan vaksin hanya taktik licik dari elite global yang ingin menghancurkan dan merusak nkri semua harus waspada elite global sudah menguasai dan mengontrol ekonomi di seluruh dunia sekarang melalui kesehatan global sekedar informasi bahwa bill gates itu anggota elite global dan anggota illuminati semua harus paham dan tahu bahwa indonesia atau nusantara ini jadi incaran maka berbagai cara mereka lakukan dari sisi ekonomi maupun kesehatan sekali lagi ingat vaksin apapun itu hanya akal-akalan mereka dan ingat pada kaum elit di negeri ini jangan menjadi penjilat mengorbankan bangsa rakyat negeri ini demi keuntungan;2025-05-25T02:53:24Z;;;;;;;;;;;;;;;;
247;@HensyMamahit;Mbak Rosi tolong undang pak menkes dan pak Dharma pongrekun untuk berdebat masalah kesehatan.🙏;2025-05-25T02:11:33Z;;;;;;;;;;;;;;;;
248;@scopypragmatic2889;Cacar apa yang mematikan;2025-05-25T01:18:56Z;;;;;;;;;;;;;;;;
249;@rayasaraya1;Kenapa gak di coba dinegara nya aja;2025-05-24T18:59:28Z;;;;;;;;;;;;;;;;
251;@AkuAku-et3sv;Ngapain sekolah tinggi😂;2025-05-24T13:32:24Z;;;;;;;;;;;;;;;;
252;@wex2355;Lah...Negara asalnya saja tdk mau ..boleh. Silahkan fuvksin keluargamu saja pak guru....😅😅😅..pintar juga ini virus menyerang negara yg blum.kaya...adoook knaopa dunia makin mbagongkan;2025-05-24T12:27:10Z;;;;;;;;;;;;;;;;
253;@syahiddin1531;Hai MENKES...<br>JANGAN HINAKAN RAKYATMU DI PAKE UJI COBA  VAKSIN TBC...<br>MANUSIA DI ANGGAP KELINCI.....!!!!!;2025-05-24T12:02:02Z;;;;;;;;;;;;;;;;
254;@parvizchanel;Kagak percaya;2025-05-24T09:01:44Z;;;;;;;;;;;;;;;;
255;@riyadi1842;Vaksin dewe koe goblk;2025-05-24T08:23:25Z;;;;;;;;;;;;;;;;
256;@hjrosida2707;Menurut pandangan  saya sebagai  rakyat Indonesia asli.<br>Indonesia  bukanlah  negara miskin  , seperti yg dikatakan  bapak menkes ini. <br><br>Negara  Indonesia terkaya didunia  , dilihat dari  sumber daya  alam, baik di atas bumi  ,maupun  di dalam bumi  .;2025-05-24T06:46:23Z;;;;;;;;;;;;;;;;
257;@Bilalalfatir2024;Katanya semenjak di faksin bilGet autisme meningkat tu..lupa negara mana y..vietnam entah thailan;2025-05-24T06:26:08Z;;;;;;;;;;;;;;;;
258;@NONO53435;Banyak kali teori menteri ini... <br>Kamu duduk dulu dengan semua elemen, jelaskan kepada publik. <br><br>BERI HAK JAWAB PADA PUBLIK<br>Atau Rakyat Indonesia akan Turun Ke jalan, jika ini terus dipaksakan tanpa penjelasan, kita akan liat gelombang penolakan oleh Rakyat.;2025-05-24T05:39:39Z;;;;;;;;;;;;;;;;
260;@sapabae-g3c6v;Menteri tidak berguna;2025-05-24T04:32:30Z;;;;;;;;;;;;;;;;
261;@rizkihariyanto3835;Negara paling IKHLAS didunia di korupsi di uji coba di janjiin;2025-05-24T02:52:03Z;;;;;;;;;;;;;;;;
262;@dhyanatitik8977;Jangan jadikan  rakyat kita jadi percobaan terkait vaksin !;2025-05-24T02:00:50Z;;;;;;;;;;;;;;;;
263;@rejekilancar6840;Ayolah debat terbuka...jgn jd pengecut. Klo memang vaksin memang baik, kenapa takut debat terbuka???😂😂😂😂 gasss lah debat terbuka...😂😂😂;2025-05-24T01:59:03Z;;;;;;;;;;;;;;;;
264;@mohtauhid2069;Kelihatan sekali berbohongnya;2025-05-23T23:38:58Z;;;;;;;;;;;;;;;;
265;@user-rn9xm1xf4t;Kenapa tdk di negara lain tapi harus di Indonesia ?<br>Memang Indonesia negara miskin ya ??<br>Diuji coba saja dlu ke mentri sama keluarga mentri sebelm ke rkyat.<br>Ingat kita pernah dibohongi Amerika dgn Program Namru2..;2025-05-23T23:19:59Z;;;;;;;;;;;;;;;;
