id;username;text;created_at
599;@Prestise-Tv;Perbedaan tujuan pembuatan obat dan vaksin bagi tubuh manusia terletak pada waktu penggunaannya dan cara kerjanya terhadap penyakit:<br><br>1. Tujuan Pembuatan Obat:<br>Untuk mengobati penyakit yang sudah terjadi.<br><br>Obat bekerja dengan cara menyerang penyebab penyakit (seperti bakteri atau virus), atau meredakan gejala (seperti demam, nyeri, batuk).<br><br>Contoh: antibiotik untuk infeksi bakteri, parasetamol untuk demam.<br><br>2. Tujuan Pembuatan Vaksin:<br>Untuk mencegah penyakit sebelum terjadi.<br>Vaksin bekerja dengan merangsang sistem imun agar membentuk kekebalan terhadap penyakit tertentu.<br><br>Contoh: vaksin polio, vaksin COVID-19.<br>Singkatnya:<br>Obat = mengobati yang sakit.<br>Vaksin = mencegah agar tidak sakit.;13/05/2025 01:36
600;@Prestise-Tv;Sebetulnya ini Vaksin atau Obat Soalnya dari Statemen BGS ngomong nya Sudah Banyak yang Sembuh Menggunakan Vaksin ini<br>Setahu Saya Fungsi Vaksin Bukan Untuk Menyembuhkan tapi Fungsi Vaksin Adalah : Mencegah Agar  Tidak Sakit<br>Kalau Obat Fungsi nya Adalah : Mengobati yang Sakit<br>Kok BGS ngomong nya Sudah Banyak yang Sembuh Menggunakan Vaksin ini;13/05/2025 01:34
601;@herlinatobing3591;meninggal karna tbc ? affa iya;13/05/2025 00:54
602;@AndriSanJojo;Trial = Uji coba bapak. Sama aja. Bahasanya aja yg beda ????;13/05/2025 00:47
603;@yokohama-oh8px;bnyak negara yg menolak indo kk mw.aneh lo cokk;13/05/2025 00:14
604;@gerilyamalamgmtv1618;woooyy mentri,,lu aja dluan vaksin sm kluarga lu;13/05/2025 00:07
605;@AhimPolly;Hidup dan mati Tuhan yg mengatur;13/05/2025 00:01
606;@MasTopan-q7z;Cukup yg milih prabowo aja yg di vacsin;12/05/2025 23:41
607;@rahmatamstrongamstrong4080;Akan lebih baik klw vaksinnya di campur racun tikus truss di suntikan ke para pejabat yang seenaknya mw jadikan rakyat sebagai klinci percobaan;12/05/2025 23:41
608;@antosaragi6863;Parah pejabat nya saja dulu yg di uji coba.....????????<br>Kalau kami ogah...;12/05/2025 23:40
609;@imankay4659;Setelah dapt dana hibah dari bill gates, rakyat jadi kelinci percobaan ????????????;12/05/2025 23:39
610;@ob2614;Klo tidak ada syndrom tbc ini nama nya mau bunuh warga klo warg di vaksin tbc ini kebiadaban;12/05/2025 23:36
611;@rahmatamstrongamstrong4080;Seharusnya tanyakan dulu ke rakyat Indonesia, klw mayoritas mw yg di bolehkan, klw tdk ya tdk usah.. Simple ko;12/05/2025 23:35
612;@Akudankau18p;Ada apa di balik itu semua kok negara kita di jadiin kelinci percobaan;12/05/2025 23:06
613;@zumaidikurnia8862;Satu kata PENIPU ????????????;12/05/2025 23:01
614;@rasitogold6775;Keparat masalah faksin woooyyy penjabat mata duitan   saya di faksin kopet 2019  penyakit polio waktu semasa kecil hampir sj kambuh lg Alhamdulillah ALLAH MAHA SEGALA NYA.;12/05/2025 23:01
615;@renohandoko3270;Mati tuh Allah pak yang nentuin bukan anda.;12/05/2025 22:26
616;@St.Batuah;Lu ngasong aj kerjanya....gk pantas jd mnteri kesehatan!!!;12/05/2025 22:25
617;@mahalael-1352;DIA DI VAKSIN GAK ???<br>Atau jangan2 dia di vaksin tapi vaksinnya bukan dari bill gates....vaksin buat ingus meler..<br><br><br>Mentri yg model gini nih .liat aja setaun nanti pasti terjerat kasus KORUPSI !!!;12/05/2025 22:22
618;@renohandoko3270;Suruh pegawai Kemenkes dlu dan pejabat pemerintah biar jdi percobaan.;12/05/2025 22:21
619;@atokhardiprawigorro;pak MENKES vaksin TBC nya dicoba dulu ke orang tuamu,istrimu anak2mu dan cucumu...kami masyarakat pantau hasilnya.<br>BERANI APA NGGA PAK MENKES..?;12/05/2025 22:17
620;@subcr;Gila kok mau jadi bahan uji coba.. salah apa sih rakyat indonesia ini harus jadi bahan uji coba;12/05/2025 22:16
621;@WongNdeso-ci7oi;Smg yg tdk mau vaksin tdk dipaksa dg embel2 peraturan pemerintah;12/05/2025 22:13
622;@aditorbanjarnahor;kamu aja yang di vksin;12/05/2025 22:05
623;@ismawiishak3068;Tahniah Indonesia , mendunia lagi. Menjadi yang pertama itu hanya untuk yang terpilih.;12/05/2025 22:01
624;@yulinmardianti8314;Setelah aku vaksin covid thn 2021 aku kenak biduran,sebelum vaksin aku g pernah biduran at alergi apa pun;12/05/2025 21:53
625;@GinolaPratama;Segala penyakit yg tumbuh dlm tubuh manusia, itu dtg dr allah, cuma allah yg bisa menyembuhkn dan seizinnya, bukan vaksin jdi solusi nya;12/05/2025 21:44
626;@erlinasuyanti4755;Serem ah;12/05/2025 21:37
627;@garasmania7991;Menkes,asn surih vaksin dulu;12/05/2025 21:26
628;@svonkarmo433;"<b>Jangan kita gegap-gempita terima Fcuksin!</b>  Faktanya vaksin bikin <b>autisme.</b>  Sekarang ini di AS setiap 31 anak ada 1 yang autis. <a href=""https://www.youtube.com/watch?v=kr4xo2Or_7o&amp;t=20"">https://www.youtube.com/watch?v=kr4xo2Or_7o&amp;t=20s</a>.";12/05/2025 21:20
629;@AliAmran-i6n;Tbc untk seluh rakyat indonesia yg sakit akan hilang penyakit nya setelah neregang nyawa dan yg sehat siap2 untk menderita seumur hidup pemerintah ingin rakyat semua punya penyakit dan uji coba virus salah satu bukti pemerintah hanya mementing kan orang luar di banding rakyat sendiri;12/05/2025 21:11
630;@FrediSm62-i2q;Klo dibilang vaksin effective mengendalikan mortalitas itu kan yg mgomong dpt doit , ujungnya rakyat dipaksa vaksin klo g mau pemrintah menggunakan uu n aparat unt mengintidasi rakyat, yg g mau vaksin, g boleh ke malls,g boleh naik pesawat/kai, dll,nt dipecat..msh bnyk lg, lbh menghargai n menghormati billgate yg cm punya uang unt mengendalikan negara2 yg manusia2 nya bisa DISUAP N DI iming2 i, bantuan, yg kmudia yg menderita rakyat mjd tfk berdaya;12/05/2025 21:08
631;@rahmanSutiono-t1f;Yang di suntik vaksin itu  , orang orang kotor Koruptor , yg kedua  :  kabinet mentri mentri  . Yg  ke tiga  :   Para dokter dokter  jahat  !  Tipu daya Bill get  akan masuk indonesian  !  Bill get  orang bisnis  , tentu dia tak mau rugi  !  Danah hiba hanya sekian dolar  , tapi ke utungan jual vaksin akan melebihi berlipat lipat  . Tolong Pak Prabowo  jangan terperangkap jebakan Bat Man  ! Bapak sebagai Macan Kumbang tegas dan menolak ke licikan busuk Bill get  ! Lebih baik kita mati berperang kenak bom atom ketimbang mati perbuatan konfivirasi kuasa ke gelapan  !  Hati hati  ada  SATAN di balik vaksin  !;12/05/2025 21:07
632;@CZarcCZ;JANGAN MAU;12/05/2025 21:03
633;@nawiallolayuk460;Jangan berbelit2 ngomong pak...mngunakan bahasa halus????intix di  coba padah manusia indonesia.hidup dan mati ada d tangan Tuhan.emang smua org bkal kena tbc?? Klu hidup serba higenis???ú.apalagi malaria...woooi...d papua mlh d hilangkan obat malaria uda g di jual d apotek sejak pandemi covid????ada apa gerangan????;12/05/2025 20:57
634;@Amber-uy6lj;Sy yakin se yakin yakinnya,para pejabat pasti tidak divaksin.;12/05/2025 20:56
635;@HartonoYudi-we2vx;Maff mbak Rossi, kami biasa biasa saja, ndak ada cemas2 nya... Dari 280 juta penduduk, berapa sih yg cemas..  ? Narasi mu kug anehhh bikin gaduh;12/05/2025 20:52
636;@korasukaro7794;Menurut sy Rakyat tidak akan tinggal diam seperti dagelan kopet kemarin, sy khawatir bakal chaos kali ini...;12/05/2025 20:50
637;@kusmedisukimin2866;Aku rakyat kecil pendidikan rendah ,<br>Tapi tetap berpikir faksin ituprogran Amerika bangsa kita buat uji coba  tai men kes dengan bangganya ngomong jangan kawatir .<br>Kofid 19 sebagai pengalaman berapa ribu rakyat yang jadi tumbal meninggal.;12/05/2025 20:47
638;@matpetir-l7i;Bahan percobaan????????????<br><br>Sedih...;12/05/2025 20:40
639;@matpetir-l7i;Percaya sama Obat,musrik;12/05/2025 20:37
640;@zulrasdidjairas3326;Tetap tdk menjawab, apa kah ada hubungan  dengan dana hibah dari bill gate,;12/05/2025 20:20
641;@ArfiyantiHidayat;Alhamdulillah,sy dr dl anti vaksin,anak sy 3 g ada yg di vaksin.sehat trs tuk;12/05/2025 20:19
642;@ArfiyantiHidayat;Jadilah rakyat yg berpikir kritis,jgn mau di bego2in;12/05/2025 20:17
643;@ArfiyantiHidayat;Paling dia  tuh buzer nya si bego;12/05/2025 20:16
644;@ArfiyantiHidayat;Yg mengerikn itu penyakit HIV,cb cari obatnya dokter;12/05/2025 20:14
645;@ArfiyantiHidayat;Coba  dengar perkataan pak darma pongrekun  dokter,situ di byr brp sm billgets;12/05/2025 20:13
646;@elviantializar6253;Suka2 bapak lah .tp jgn pernah mengacam rakyat  .;12/05/2025 20:13
647;@rolylasapo8810;Kalau tubuh kita sehat tidak perlu vaksin hanya orang punya penyakit yg perlu di obati????;12/05/2025 20:13
648;@budimansdn6673;Menkesnya orang super pilihan, mantap kesehatan;12/05/2025 20:12
649;@budimansdn6673;Srtelah covid, tbc, terus rencana vaksin apa program selanjutnya ?;12/05/2025 20:11
650;@QWONGOFFICIAL;Pasang chip di kepala Hahaaaaaa.....;13/05/2025 22:38
651;@Windshearahead;SPARS;15/05/2025 19:34
652;@AkuTuanmu;Tunggu 2030;20/05/2025 09:28
653;@noobplayer1994;Great reset 2030;23/05/2025 14:14
654;@markussinuhaji5796;Mengapa Indonesia percaya kepada Bilgates?;12/05/2025 20:04
655;@iwanridwan1923;negara miskin????????;12/05/2025 19:48
656;@AdiSaputra-n2m8k;Saya setuju kalo mentri kesehatan di jadikan kelinci percobaan untuk vaksin TBC, kalo saya secara pribadi menentang rakyat Indonesia di jadikan kelinci percobaan;12/05/2025 19:47
657;@EngkiHambu777;"<a href=""http://www.youtube.com/results?search_query=%23stopvaksinasi"">#StopVaksinasi</a><br><a href=""http://www.youtube.com/results?search_query=%23kamibukankelincipercobaan"">#KamiBukanKelinciPercobaan</a>";12/05/2025 19:46
658;@BudiDarmawan-sp2hx;Harusnya uangnya di kasih buat rakyat ???? malah suruh suntik gak dapat apa2 boro2 amplop????????;12/05/2025 19:38
659;@yanyankurniawan5713;Persiden dulu yg di coba dengan pejabat;12/05/2025 19:36
660;@nurasiyah1867;Pak mentrrinya dulu di vaksin dan keluarganya jadi uji cobanya;12/05/2025 19:35
661;@annsway3916;Jadi teringat pak Dharma Kun, bener deh beliau;12/05/2025 19:33
662;@christinesugito2561;Menteri titipan...kagak di ganti walau kena kasus kopit....menteri sakti dan abadi....;12/05/2025 19:24
663;@korehchannel342;Asal masyarakat ngga miskin pasti masyarakat sehat, bukan cuma urusan vaksin boy !!! Disini Mentri kesehatan sudah mengklaim bahwa Indonesia adalah negara miskin boy;12/05/2025 19:24
664;@kodogbudug2905;"<a href=""http://www.youtube.com/results?search_query=%23karmagedon"">#karmagedon</a> <a href=""http://www.youtube.com/results?search_query=%23iyahmay"">#iyahmay</a>";12/05/2025 19:23
665;@muhammadmahdi5964;Presiden,wapres dan pejabat dulu ya bagus nya yang dites????????;12/05/2025 19:12
666;@sunardinadhi9687;Dokternya dulu di coba ????;12/05/2025 19:09
667;@MyVision1278;Dengar apa yg disampaikan pak dharma pongrekun. Tubuh kita tdk butuh itu, Tuhan sudah setting tubuh kita bisa memproduksi sendiri antibodi..;12/05/2025 18:48
668;@nasruddin0553;Masyarakat bkn monyet..km suntik keluarga mu dulu..kamu corong pdnjualdn obat vaksin gilbit;12/05/2025 18:46
669;@apaajaboleh6279;Lemah sekali pemerintah ini dan pejabatnya rakus.apakah merek msh kurang kaya dan kurang kenyang...;12/05/2025 18:44
670;@Batang1971;Seharusnya yg divaksin pejabat duluan.;12/05/2025 18:41
671;@Bix9870;Mr.gates dtg dikirain mau mengembangkan software yg berhubungan dgn Windows. klo dia dtg urusannya pasti soal  komputer dan software. Eeh.. taunya diundang hnya utk memeberikan vaksin Tbc pd warga konoha. sbg bahan percobaan,  Kualitas ??;12/05/2025 18:11
672;@muryonoiyon625;Presiden dan para menteri dulu di uji percobaan dulu.... Biar cepet waras;12/05/2025 18:10
673;@AvevDoy;Suntik dulu presiden wakil presiden.mentri2.anggota dpr anggota mpr.pns.<br>Baru rakyat yang Nerima bansos .kalau tidak mau cabut bansos.;12/05/2025 18:01
674;@ellydiana4269;Mirip ngipri jaman dulu cuek korbanin orang asal bisa kaya????;12/05/2025 18:00
675;@IkanSapusapu-d3j;kelinci dijual ke pedagang vaksin;12/05/2025 17:39
676;@RiasTitin;Brani gak pemerintah nya berikan uang hibah 2 triliun buat komfensasi yg di uji coba vaksin kasih uang 5 juta setiap yg di vaksin biar rakyat mau jadi bahan uji coba dari pada uang hibah nya di korupsi mending buat konfensasi rakyat yg mau di vaksin;12/05/2025 17:34
677;@khoefong6201;Ogah amat mau dikasih se trilyun juga???õ???õ???õ;13/05/2025 01:01
678;@pakdemono3946;Menkes ini anthek asing waspada rakyat yg korban;12/05/2025 17:33
679;@alfianpati7160;Sebaiknya pelaksanaan vaksin di mulai dari para pegawai DEPKES,DPR /DPRD,KEMENTRIAN,TNI/POLRI,SEMUA ASN yg terskhir warga /rakyat jelata.;12/05/2025 17:31
680;@khoefong6201;Rakyat jangan mau cukup semua pejabat pemerintahnya aja????????????;13/05/2025 01:02
681;@FransLatto;"Sepintas ada pertanyaan Rosi yang &quot;gagal&quot; dijawab oleh menkes...terbaca bahwa menkes ketahuan menyembunyikan sesuatu.???????ú???ú???ú???ú???ú";12/05/2025 17:27
682;@fianwahyudin2601;Sependapat;17/05/2025 20:05
683;@GobangBali;Ini mentri sangat berbahaya;19/05/2025 05:40
684;@mawarhitam2605;Mekes dan Petinggi tambah kaya ...sukses endhasmuu;12/05/2025 17:27
685;@jokobedug668;Percobaannya di indonesia pabrik vaksinnya di singapura;12/05/2025 17:21
686;@agusgunawan9170;harua dicoba dulu dimukutnya budi gunadi;12/05/2025 16:54
687;@agusgunawan9170;betul sekali ndak presiden ndak bawahanya semuanya rikus rakus...mereka dapat uang dari bisnis vaksin,,,covid cuma akal2an orang buat bisnis;12/05/2025 16:52
688;@bennyhermawan5573;"Tes ke SDM di kemenkes pak wajibkan dimulai dari bapak sendiri&amp;keluarga besar bapak...biar jadi teladan donk???ç????";12/05/2025 16:50
689;@dyfen6155;Ga percaya dama pemerintah;12/05/2025 16:44
690;@kurniahendratno;Pak Budi jangan ngibul. tahu apa keamanan vaksin?..;12/05/2025 16:43
691;@edwinfajar7057;Gw tanya chat gpt, penyakit paling banyak stroke jantung kanker di konoha bukan tbc;12/05/2025 16:30
692;@CombroMisro-x4r;iya ya setau saya juga bukan tbc tapi jantung koroner kalo ga salah lah kok jadi tbc;12/05/2025 17:21
693;@elissurianto2894;Harus di uji coba dulu yaitu  wakil rakyat dulu atau menkes;12/05/2025 16:27
694;@kusmedisukimin2866;Betul <br>Yang di vaksin di uji coba para pejabat misalnya Asn TNI ,Polri dan DPR.<br>Contoh kejahatan ,waktu ada cofid 19 rakyat diberi BLT tapi harus vaksin ,rakyat di beri beras 10 kg saratnya harus vaksin .penguasa kok begitu .;12/05/2025 20:52
695;@sekartunggalwardiman7414;Setuju. Nomer satu menkesnya dan petinggi2 yg lain sebelum rakyatnya yg dipaksa vaksin.;13/05/2025 15:59
696;@Paiman-th2lj;Semua jenis obat kan di uji coba dulu emang ada obat bin salabin jd obat;14/05/2025 15:52
697;@budihariyanto6688;Ndk akan dia mau...kqn dia orang2 kaya...tbc utk orang2 miskin.....;16/05/2025 16:18
698;@amangkorea;Masalahnya kn yg bisa gunain itu yg punya tbc. Apakah orang2 pemerintahan ad yg terjakit tbc??;17/05/2025 19:09
699;@Ersan-k5k;Pembunuh terbanyak TBC, ada yg bilang jantung, ada juga diabetes... Padahal pembunuh sebenarnya kemiskinan yg disebabkan para koruptor;12/05/2025 15:55
700;@Ersan-k5k;Saya pribadi tdk akan mau vaksin .. Ini ngk bener...!! <br>Jgn langsung percaya;12/05/2025 15:54
701;@yogaadjiepangestu6876;Covid hilang bukan karena vaksin tapi karena anggarannya sudah habis, coba kalau anggarannya masih banyak ya tetap masih ada tuh covid????;12/05/2025 15:44
702;@renoali7479;tambah banyak yg mati setelah tak ada gi isu, muda muda semua, tak paham saya, apa ini Al masih palsu, Al masih asli punya mukjizat bisa mengobati, sama sama bisa mengobati, coba cari dgn akal sehat, apa beda kedua Al masih ini, mungkin secara kerja/vayangan sudah muncul;13/05/2025 16:47
703;@andiksusanto1630;Keluarga menteri kesehatan suruh uji coba vaksin tbc dulu....;12/05/2025 15:44
704;@yogaadjiepangestu6876;Menkes diajak debat terbuka sama pak Komjen pol (purn) dharma pongrekun bahas vaksin berani gak?;12/05/2025 15:40
705;@benikarundeng4072;Iya betul sekali, biar dibabat habis menteri sama Komjen Dharmmaa;13/05/2025 19:33
706;@andreananggi4017;Mereka semua adalah anjing yg rela berbuat apapun demi uang<br><br>Benar memang kata bang dharma, ini semua sudah direncanakan;14/05/2025 19:07
707;@erinnberlina4712;Perbuatan buruk jahat akan menyiksa dirinya sendiri ada yg 2 jam dikubur ingin di pindahkan mata sudah keluar ada yang seminggu di kubur ingin di pindahkan kain kafan hancur hangus seperti cambukan api darah hitam berceceran ada yang Puluhan tahun dikubur dlm peti peti mati hancur berubah menjadi mengerikan Allah SWT memberikan banyak bukti bukti nyata adanya siksa kubur, banyak orang yang mati suri ruhnya di perlihatkan dirinya sendiri sudah mati dan di perlihatkan neraka dan surga Allah SWT memberikan bukti nyata adanya neraka dan surga Allah SWT maha mengetahui perbuatan manusia selama hidup di dunia harta berlimpah jabatan tidak bisa menolong umur bertambah ajalpun semakin dekat;16/05/2025 07:26
708;@imamdaroi1627;Setuju;16/05/2025 13:40
709;@artqyuchanel8430;Omong kosong umat konspirasi orang-orang goblokk ????;17/05/2025 20:08
710;@RioRio-f3f;Orang ini msh jd mentri...,dia itu penghianat bangsa, hati2 p prabowo menikung d belakang, dan yg namanya amerika pasti dan pasti licik di belakangnya;12/05/2025 15:33
711;@GiRan-uh8cx;Aneh tapi nyata. Pemerintah di beri dana 2.6T yang di jadikan kelinci percobaan rakyatnya. Pokoknya jangan mau di vaksin lagi mikir mikir. Salam akal sehat waras ok.;12/05/2025 15:33
712;@edwinfajar7057;Takut ada apa apa kan jadi ga dituntut si bil gatenya karena udah ngasi hibah untuk biaya pengobatan;12/05/2025 16:40
713;@GiRan-uh8cx;Indo kembali di bodohi lagi uji coba  Vaksin virus haram, elit global bil gates gila. Rakyat menolak vaksin.;12/05/2025 15:27
714;@ellyranty8917;Jangan bilang Indonesia negara miskin. Allah Azza wa Jalla memberi  negara Indonesia kekayaan alam yang berlimpah...;12/05/2025 15:14
715;@HanaAurora-d9b;Gak usah di terima,,;12/05/2025 15:10
716;@putimayang562;Di uji coba aja sama para koroptor dan keluarga;12/05/2025 14:49
717;@NaghamSantri;Ayo kompak tolak vaksin , kita punya hak atas tubuh kita  , rakyat lagi susah kok mlah di tambah derita lagi , dengan jadi kelinci percobaan ???õ;12/05/2025 14:44
718;@AlifaPutri-b2v;Pertanyaannya kenapa harus massal;12/05/2025 14:38
719;@KubilreyseGojek;Ya elah lebih bnyak yang kelaparan pak;12/05/2025 14:33
720;@martaamoy6875;wrg indo jd kelinci percban lg nih / sengaja utk dibunuh dgn dalih kesehatan tuh spt vaksin covid tuh ht2 dan waspd wrg dan ngr indo tuh,mrk sdng konspirasi politik pembunuhan massal lg diindo nih ???????ú???ú;12/05/2025 14:27
721;@ydwrmusic;Kenapa nggak rakyat China atau India aja yang jadi uji coba? Populasinya kan banyak. Mengapa harus Indonesia?;12/05/2025 14:15
722;@susiwellywidjayanti9989;Nih menkes penjilat ternak jokowi gk kaget kl lbh milih menyrngsarakan rakyatnya n lbh menguntungkan ngr lain okigarki rmang pengkhianat semua kroni2 ternak2 jokowi ini...dajjal;12/05/2025 14:11
723;@mawarhitam2605;Nentri ini kok aneh..mebgikuti arahan bill Gate;12/05/2025 14:08
724;@mawarhitam2605;Sudah di duga BILL GATE DATANG KE INDONESIA MEMBAWA ANGIN HUTAM MENGERIKAN.. kok mentrinya seakan mempersilahkan vaksin masuk;12/05/2025 14:07
725;@elyyudhistirawati4920;Jangan ngadi2 Pak...???õ;12/05/2025 14:05
726;@CuelCuel;Pak menkes harus yang paling pertama jadi ujia cobanya...;12/05/2025 14:02
727;@didikrishnadi56;Silahkan diujicobakan kepada para pemimpin, mulai dari presiden, menteri, gubernur, walikota, bupati, camat, lurah, dan semua Abdi negara. Jangan diujicobakan kepada rakyat yg tidak masuk sebagai Abdi negara. Agar rakyat bisa percaya;12/05/2025 13:48
728;@didikrishnadi56;Mana para wakil rakyat  yg membawa mandat suara rakyat?;12/05/2025 13:45
729;@lilissamiani2891;Bisnis jangan percaya suruh aja dia vaksin sendiri;12/05/2025 13:35
730;@kidemang4476;Biadab banget yah ...;12/05/2025 13:32
731;@Kiagengmangirwonoboyokaping1;Cukup jokowi dan keluarganya termasuk parabowo...;12/05/2025 13:21
732;@tianakami7131;Uda cukup thn 2019-2022 masyarakat Indonesia di vaksin COVID-19 jng lg masukin Virus baru dgn polemik vaksin TBC...ingat 3 thn masa transisi saat COVID membuat perekonomian merosot jng di ulang lagi...Tolong Cintai Tanah Air Indonesia jng demi uang receh buat berita receh yg mencemaskan rakyat;12/05/2025 13:11
733;@sritohiroh2829;Pejabat kita paling senang apa lagi dapet bantuan;12/05/2025 13:09
734;@nyomanasmarajaya5039;Rakyat Indonesia udh pintar pak....takutlah PD Tuhan pak;12/05/2025 13:01
735;@tututsri9047;Manusia jangan untuk uji coba. Orang sehat kok untuk uji coba. Uji coba sama binatang lah. Aneh orang sehat sehat buat uji coba. Emang nya bintang. Yang bikin vaksin coba dulu di vaksin.;12/05/2025 12:58
736;@SofinurulhikmahSofinurul-m8m;kemenkes dl j yg d suntik pinter banget ngomong nyhh;12/05/2025 12:57
737;@SofinurulhikmahSofinurul-m8m;tolong sebelom d suntikn k masyarakat para pemerintahan dulu yg d vaksin;12/05/2025 12:54
738;@SofinurulhikmahSofinurul-m8m;"jangan mw d jadikan kelinci percobaan, hanya karna, soal penyakit tbc, itu cm akal&quot; mere j untuk menghancurkan rakyat indonesia";12/05/2025 12:53
739;@bkhibengkelkreatifhelloind110;Sebaiknya mentrinya di vaksin dl..di pakai uji coba..biar tau ente waras apa gak..!!;12/05/2025 12:52
740;@aryanthony-bl4ky89;Sudah dijelaskan oleh jenpurn.porengkun;12/05/2025 12:28
741;@fajar121;MenKes omong kosong !! ????;12/05/2025 12:20
742;@abdha7772;Menkes Kok Bukan Dokter.<br>Jokowi Ni Setan Memang ..<br><br><br>Mengangkat Seseorang Bukan Berdasarkan Ke Ahlian.;12/05/2025 11:53
743;@bangkomar4288;Mal praktek di Indonesia,, hasil uji coba vaksin;12/05/2025 11:51
744;@salamatsuat910;Di uji coba untuk petugas kemenkes semua aja,, sama pemerintah, kita masyarakt mati itu biasa;12/05/2025 11:36
745;@wb930;lebih percaya bu siti fadilah supari yg lebih patriot;12/05/2025 11:33
746;@mardisaptoutomo889;Memang negara kita muskin pak?<br>Negara kita itu kaya pak yg menjalankan saja tidak mau sungguh2 membangun negri ini.;12/05/2025 11:28
747;@qyainover;Kelihatan pak dari mimik muka Lo Loai jual Rakyat Lo sendiri demi dana hibah;12/05/2025 11:10
748;@qyainover;Dari omongan Lo pak Menkes kelihatan Lo banyak bohong nya;12/05/2025 11:09
749;@rayani8726;Vaksin lagi ...Kasihan rakyat indonesia;12/05/2025 11:04
750;@banijawi01;ga bituh vaksin bro;12/05/2025 10:58
751;@NurHasanah-go7gc;Sales vaksin;12/05/2025 10:48
752;@baharwong6080;Negara yang slalu tunduk dg barat sampai trump bilang negara penjilat pantat gk tau malu;12/05/2025 10:47
753;@BudiKurniawan-z8y;Jangan bohong pak dokter.  Coba ke anak cucumu sendiri saja ..  negara kita kaya pak dokter tp dimiskinkan..????;12/05/2025 10:45
754;@Monaindriani-r2y;Kenapa bahasnya kalo efeltif2 terus. Kenapa hak bahas kao gak efektif apa resikonya?;12/05/2025 10:37
755;@yenidjuari4713;Pak jgn memaksakan kehendak bapak kpd masyarakat yg tdk mau di vaksin,vaksin aja tuh para pejabat dan seluruh jajarannya dan seluruh keluarga pejabat jgn memaksakan pada rakyat kecil yg nggak mengerti apa apa;12/05/2025 10:30
756;@DimitriAdrianov;Pak menteri Kesehatan bukan dari org medis tapi org keuangan, ????????????????????;12/05/2025 10:25
757;@mhdans2004;B G salah satu keturunan yahudi golongan yang akan menyambut datang nya  dajjal sang penyelamat umat manusia  dari berbagai macam penyakit  dan menjadi tanda fitnah akhir zaman.  Waspada. sangat berat men jaga Iman saat ini jangan sampai kita menjadi bagian dari mereka.;12/05/2025 10:08
758;@pingkipingboy.;Elit elit manusia?˝ ngeri.... selama bukan orang muslim jangan mudah percaya.. waspada kepada rencana elit elit kafir di dunia ini;12/05/2025 10:06
759;@FritmanSingke;Lu minum aja sampe habis tu vaksin jgn di paksain org buat ikutin keinginan lu.;12/05/2025 10:01
760;@asemaly2927;saya gak percaya dengan ucapan orang tua ini.;12/05/2025 10:01
761;@candrajuari7495;AQ 78 GAMPANG DIBODOHI ????;12/05/2025 09:58
762;@dasukijalu979;Rakyat lagi nih kesadaran.;12/05/2025 09:56
763;@Direkturngatur999;"Lu pada tanggungjawab kaga, urusin noh orang&quot; yg pd CACAT gegara suntikan paksin kopit!! Lu aja pd GAPEDULI!! Malah mao ngetest&quot; paksin tbc lagi kebadan org hadehhh";12/05/2025 09:56
764;@jaguarasmr6472;keluargamu dulu pak.. anakanak mu dulu pak kamu vaksin dulu.. itu baru gentle;12/05/2025 09:40
765;@anaksulung9242;tolak ah vaksin buatan elit global . tujuan nya depopulasi yg mati di Rs saat covid itu mati OD;12/05/2025 09:39
766;@MaryatiMaryati-p3m7r;Pak Menkes ini bukan dari ahli  yang berlatar belakang pendidikan kesehatan,  lho ya...;12/05/2025 09:33
767;@ellyranty8917;"Rasulullah Saw bersabda, &quot; Jika urusan diserahkan bukan kepada ahlinya, maka tunggulah kehancuran itu&quot; (HR. Bukhari)";12/05/2025 16:00
768;@robbisatria1363;BAPAK AJA SAMA JAJARAN NYA YG DULUAN DI VAKSIN YA.OK PAK;12/05/2025 09:30
769;@melodi9678;Gile lu...;12/05/2025 09:30
770;@mariaf2087;Gaskin COVID aja udah membunuh banyak orang <br>Tapi betul pasien tbc Indonesia Nomor 2 didunia harusnya kemenkes lebih bisa mengedukasi rakyat maskeran klo batuk pilek;12/05/2025 09:02
771;@Nicholas-qs4ci;Kemenkes tidak akan mau tahu dan TDK peduli apakah itu konspirasi global yg penting dapat duwit!!;12/05/2025 09:00
772;@mursalimazizmaarif3510;Setelah lewat vaksin covid paksa kini terbuka lg ancaman baru bg rakyat Indonesia. Pdhl tubuh kita adlh hak kita sendiri yg mengaturnya barang apa mesti dikomsumsi bukan dipaksa sr pihak manapun itu krn klo dipaksa  berarti hak kita sbg manusia sdh dihilangkan. Smoga yg dicobakan hanya yg mbutuhkannya alia yg kena penyakit TBC bukan org sehat.;12/05/2025 08:41
773;@Abdi-211;Udah kebaca propaganda nya.. sebelum vaksin tbc di berlakukan nanti akan ada MODIFIKASI CUACA dulu..perhatikan netizen gelagat alam, KALO NANTI PANAS TERIK DI LUAR KEBIASAAN sebisa mungkin jangan minum air es..jaga kesehatan sedini mungkin , perbanyak minum AIR PUTIH...saya Alhamdulillah zaman Corona saya GAK PERNAH  KENAL SAMA NAMANYA VAKSIN CORONA,tapi Alhamdulillah saya sehat sampe sekarang...;12/05/2025 08:15
