id,username,text,created_at
578,@gardulistrik7632,Karena vaksin wajib kamu paksa kalo tidak susah cari kerja,2025-05-13T00:41:00Z
579,@GibranNoparizal,Ahli IT danta ke indonesia jadi ahli kesehatan..,2025-05-13T00:37:57Z
580,@kartinikarim6770,Berrati ekonomi rakyat yg diperbaiki biar ngk tbc bukan uji coba vaksin keluarga pejabat ajah dl yg dipaksin enak ajah rakyat biasa yg jd korban,2025-05-13T00:28:57Z
581,@kisworokisworo4834,"Hati hati jangan sampai generasi mendatang malah pada terganggu kesehatannya atau jadi mandul, sehingga seperti di Eropa yang banyak justru orang tua. Miris ya",2025-05-13T00:28:17Z
582,@Van_de_Djoen,"clinical trial.... seolah olah keren... padahal dijadikan tikus putih buat uji coba, mati itu karena sudah ajalnya, dimana mana penjual anti virus adalah yang membuat virus itu juga",2025-05-13T00:16:10Z
583,@SudirmanOtong,Baru selesai virus Corona virus tbc pulak,2025-05-13T00:11:47Z
584,@JasihoManihuruk,Hehehe... Rakyat Indonesia mau dijadikan umpan ujicoba vaksin.,2025-05-13T00:09:12Z
585,@wongjowo2902,Konoha,2025-05-12T23:52:00Z
586,@duniaanak4754,Jangan mau jadi kelinci nya apapun alasannya,2025-05-12T23:14:44Z
587,@8f_humairasalsabila619,Bismillah...Allah jaga kita.semua.rakyat indonesia sehat wal&#39;afiat..tanpa vaksin😊,2025-05-12T23:10:32Z
588,@prabadewa1836,Baru kali ini pemerintah &#39;jujur&#39; kalau Indonesia itu negara miskin 😅,2025-05-12T22:57:30Z
589,@PhRealme-pe5wu,memang benar kata pak darma,2025-05-12T22:45:51Z
590,@ZaenyAbdillah,setan bilgate laknatullah dajjalis,2025-05-12T22:26:18Z
591,@DedySetiawan-h2v,"beraaakkkk lo menkes,rakyat jadi korban keserakahan penguasa rakyat jadi korbannya dan jadi bahan kelinci percobaan <br><br>tidak belajar dari covid beberapa tahun yg lalu,kami adalah saksi hidup yg sampai sekarang terkena efek samping dari hasil vaksinasi itu<br>kekuatan imun tubuh kita menjadi lemah dan sekarang mudah terserang penyakit...!!!!<br><br>gilaran sudah begini,siapa yg mau bertanggung jawab atas peristiwa ini????coba jelaskan???!!!!!<br><br>😢 😠😠😡🗿🗿🗿",2025-05-12T22:22:01Z
592,@Sumarji-l1d,Nanti klo tidak mau di vaksin masarakat pasti akan di ancam... Seperti vaksin sebelum nya... Pejabat dan Menkes dapat uang nya rakyat yang Nerima resikonya..,2025-05-12T21:26:39Z
593,@santacittobuddhiststudies8819,"Gak mau bilang uji coba, tp kok masih bilang TRIAL. Bukannya sama antara uji coba dan trial? Atau pak menteri yg juga dijadikan clinical trial???? Boleh lah!",2025-05-12T20:23:40Z
594,@PakJoko-c8j,"Coba keluarga besar pak menkes divaksin dulu , ditunggu sekian tahun ada efek negatif apa ya? Berani tidak?!!!!!",2025-05-12T19:44:00Z
595,@PakJoko-c8j,Saya melihat hampir semua pernyataan pak menkes tidak ada jaminan sumpah bahwa jika pernyataan pak menkes bohong harus berani dimatikan oleh ALLOH SWT  lebih dulu akibat kebohongan nya. Berani tidak ya.....!!!!!?,2025-05-12T19:40:56Z
596,@Prestise-Tv,"&quot;Penjajahan Gaya Baru: Suntikan yang Terlihat Seperti Solusi&quot;<br><br>Di zaman kolonial, penjajahan dilakukan dengan Senjata dan Meriam.<br>Hari ini, mereka datang dengan jas putih, data ilmiah, dan janji keselamatan.<br><br>Virus muncul entah dari mana, lalu dunia panik.<br>Tak lama berselang, Vaksin datang—dijual dengan Harga Tinggi, dibayar oleh Negara-Negara yang ketakutan.<br><br>Katanya demi kesehatan Rakyat.<br>Tapi siapa yang paling kaya setelah pandemi?<br>Bukan dokter desa. Bukan tenaga medis lapangan. Tapi segelintir Perusahaan Raksasa dan Elite Global.<br><br>Ini bukan soal teori konspirasi,<br>Ini soal logika Ekonomi:<br>Buat masalah — tawarkan solusi — Kontrol Sistem.<br><br>Begitulah cara Modern Merampok tanpa Terlihat Kasar.<br>Mereka tak perlu Menodong Pistol—Cukup Membawa Protokol.",2025-05-12T19:07:37Z
597,@Prestise-Tv,"<a href=""http://www.youtube.com/results?search_query=%23virus"">#Virus</a> dan <a href=""http://www.youtube.com/results?search_query=%23vaksin"">#Vaksin</a> <br>Virus dan Vaksin Adalah Modus/Siasat  Penjajahan Ekonomi&amp;Kesehatan<br>Begitulah Tabiat dan Siasat Orang² Gerombolan Anak² Cucu Penjajah Agar Cepat Kaya Raya di Dunia<br><br>Menurut Pakar&amp;Ahli Intelijen Kesehatan&amp;Ekonomi Dunia",2025-05-12T18:48:56Z
598,@Prestise-Tv,Kalau Betul Vaksin TBC itu Aman Sebaiknya<br>Vaksin TBC Kalau Mau di Uji Coba dulu Harusnya Sama Keluarga Bill Gates dulu dan Setelah itu Keluarga Menteri Kesehatan dan Keluarga Hasan Nasbi dulu Selama 5 Tahun dan Setelah itu Kalau Seandainya Terbukti Aman dan Sukses Baru Kasih Tau Sama Masyarakat,2025-05-12T18:37:13Z
599,@Prestise-Tv,"Perbedaan tujuan pembuatan obat dan vaksin bagi tubuh manusia terletak pada waktu penggunaannya dan cara kerjanya terhadap penyakit:<br><br>1. Tujuan Pembuatan Obat:<br>Untuk mengobati penyakit yang sudah terjadi.<br><br>Obat bekerja dengan cara menyerang penyebab penyakit (seperti bakteri atau virus), atau meredakan gejala (seperti demam, nyeri, batuk).<br><br>Contoh: antibiotik untuk infeksi bakteri, parasetamol untuk demam.<br><br>2. Tujuan Pembuatan Vaksin:<br>Untuk mencegah penyakit sebelum terjadi.<br>Vaksin bekerja dengan merangsang sistem imun agar membentuk kekebalan terhadap penyakit tertentu.<br><br>Contoh: vaksin polio, vaksin COVID-19.<br>Singkatnya:<br>Obat = mengobati yang sakit.<br>Vaksin = mencegah agar tidak sakit.",2025-05-12T18:36:23Z
600,@Prestise-Tv,Sebetulnya ini Vaksin atau Obat Soalnya dari Statemen BGS ngomong nya Sudah Banyak yang Sembuh Menggunakan Vaksin ini<br>Setahu Saya Fungsi Vaksin Bukan Untuk Menyembuhkan tapi Fungsi Vaksin Adalah : Mencegah Agar  Tidak Sakit<br>Kalau Obat Fungsi nya Adalah : Mengobati yang Sakit<br>Kok BGS ngomong nya Sudah Banyak yang Sembuh Menggunakan Vaksin ini,2025-05-12T18:34:56Z
601,@herlinatobing3591,meninggal karna tbc ? affa iya,2025-05-12T17:54:39Z
602,@AndriSanJojo,Trial = Uji coba bapak. Sama aja. Bahasanya aja yg beda 🤦,2025-05-12T17:47:17Z
603,@yokohama-oh8px,bnyak negara yg menolak indo kk mw.aneh lo cokk,2025-05-12T17:14:28Z
604,@gerilyamalamgmtv1618,"woooyy mentri,,lu aja dluan vaksin sm kluarga lu",2025-05-12T17:07:16Z
605,@AhimPolly,Hidup dan mati Tuhan yg mengatur,2025-05-12T17:01:34Z
606,@MasTopan-q7z,Cukup yg milih prabowo aja yg di vacsin,2025-05-12T16:41:44Z
607,@rahmatamstrongamstrong4080,Akan lebih baik klw vaksinnya di campur racun tikus truss di suntikan ke para pejabat yang seenaknya mw jadikan rakyat sebagai klinci percobaan,2025-05-12T16:41:01Z
608,@antosaragi6863,Parah pejabat nya saja dulu yg di uji coba.....😂😂<br>Kalau kami ogah...,2025-05-12T16:40:43Z
609,@imankay4659,"Setelah dapt dana hibah dari bill gates, rakyat jadi kelinci percobaan 😭😭😭",2025-05-12T16:39:59Z
610,@ob2614,Klo tidak ada syndrom tbc ini nama nya mau bunuh warga klo warg di vaksin tbc ini kebiadaban,2025-05-12T16:36:39Z
611,@rahmatamstrongamstrong4080,"Seharusnya tanyakan dulu ke rakyat Indonesia, klw mayoritas mw yg di bolehkan, klw tdk ya tdk usah.. Simple ko",2025-05-12T16:35:47Z
612,@Akudankau18p,Ada apa di balik itu semua kok negara kita di jadiin kelinci percobaan,2025-05-12T16:06:59Z
613,@zumaidikurnia8862,Satu kata PENIPU 😂😂😂,2025-05-12T16:01:27Z
614,@rasitogold6775,Keparat masalah faksin woooyyy penjabat mata duitan   saya di faksin kopet 2019  penyakit polio waktu semasa kecil hampir sj kambuh lg Alhamdulillah ALLAH MAHA SEGALA NYA.,2025-05-12T16:01:09Z
615,@renohandoko3270,Mati tuh Allah pak yang nentuin bukan anda.,2025-05-12T15:26:20Z
616,@St.Batuah,Lu ngasong aj kerjanya....gk pantas jd mnteri kesehatan!!!,2025-05-12T15:25:46Z
617,@mahalael-1352,DIA DI VAKSIN GAK ???<br>Atau jangan2 dia di vaksin tapi vaksinnya bukan dari bill gates....vaksin buat ingus meler..<br><br><br>Mentri yg model gini nih .liat aja setaun nanti pasti terjerat kasus KORUPSI !!!,2025-05-12T15:22:27Z
618,@renohandoko3270,Suruh pegawai Kemenkes dlu dan pejabat pemerintah biar jdi percobaan.,2025-05-12T15:21:23Z
619,@atokhardiprawigorro,"pak MENKES vaksin TBC nya dicoba dulu ke orang tuamu,istrimu anak2mu dan cucumu...kami masyarakat pantau hasilnya.<br>BERANI APA NGGA PAK MENKES..?",2025-05-12T15:17:10Z
620,@subcr,Gila kok mau jadi bahan uji coba.. salah apa sih rakyat indonesia ini harus jadi bahan uji coba,2025-05-12T15:16:31Z
621,@WongNdeso-ci7oi,Smg yg tdk mau vaksin tdk dipaksa dg embel2 peraturan pemerintah,2025-05-12T15:13:40Z
622,@aditorbanjarnahor,kamu aja yang di vksin,2025-05-12T15:05:34Z
623,@ismawiishak3068,"Tahniah Indonesia , mendunia lagi. Menjadi yang pertama itu hanya untuk yang terpilih.",2025-05-12T15:01:13Z
624,@yulinmardianti8314,"Setelah aku vaksin covid thn 2021 aku kenak biduran,sebelum vaksin aku g pernah biduran at alergi apa pun",2025-05-12T14:53:31Z
625,@GinolaPratama,"Segala penyakit yg tumbuh dlm tubuh manusia, itu dtg dr allah, cuma allah yg bisa menyembuhkn dan seizinnya, bukan vaksin jdi solusi nya",2025-05-12T14:44:50Z
626,@erlinasuyanti4755,Serem ah,2025-05-12T14:37:27Z
627,@garasmania7991,"Menkes,asn surih vaksin dulu",2025-05-12T14:26:19Z
628,@svonkarmo433,"<b>Jangan kita gegap-gempita terima Fcuksin!</b>  Faktanya vaksin bikin <b>autisme.</b>  Sekarang ini di AS setiap 31 anak ada 1 yang autis. <a href=""https://www.youtube.com/watch?v=kr4xo2Or_7o&amp;t=20"">https://www.youtube.com/watch?v=kr4xo2Or_7o&amp;t=20s</a>.",2025-05-12T14:20:17Z
629,@AliAmran-i6n,Tbc untk seluh rakyat indonesia yg sakit akan hilang penyakit nya setelah neregang nyawa dan yg sehat siap2 untk menderita seumur hidup pemerintah ingin rakyat semua punya penyakit dan uji coba virus salah satu bukti pemerintah hanya mementing kan orang luar di banding rakyat sendiri,2025-05-12T14:11:19Z
630,@FrediSm62-i2q,"Klo dibilang vaksin effective mengendalikan mortalitas itu kan yg mgomong dpt doit , ujungnya rakyat dipaksa vaksin klo g mau pemrintah menggunakan uu n aparat unt mengintidasi rakyat, yg g mau vaksin, g boleh ke malls,g boleh naik pesawat/kai, dll,nt dipecat..msh bnyk lg, lbh menghargai n menghormati billgate yg cm punya uang unt mengendalikan negara2 yg manusia2 nya bisa DISUAP N DI iming2 i, bantuan, yg kmudia yg menderita rakyat mjd tfk berdaya",2025-05-12T14:08:19Z
631,@rahmanSutiono-t1f,"Yang di suntik vaksin itu  , orang orang kotor Koruptor , yg kedua  :  kabinet mentri mentri  . Yg  ke tiga  :   Para dokter dokter  jahat  !  Tipu daya Bill get  akan masuk indonesian  !  Bill get  orang bisnis  , tentu dia tak mau rugi  !  Danah hiba hanya sekian dolar  , tapi ke utungan jual vaksin akan melebihi berlipat lipat  . Tolong Pak Prabowo  jangan terperangkap jebakan Bat Man  ! Bapak sebagai Macan Kumbang tegas dan menolak ke licikan busuk Bill get  ! Lebih baik kita mati berperang kenak bom atom ketimbang mati perbuatan konfivirasi kuasa ke gelapan  !  Hati hati  ada  SATAN di balik vaksin  !",2025-05-12T14:07:21Z
632,@CZarcCZ,JANGAN MAU,2025-05-12T14:03:37Z
633,@nawiallolayuk460,Jangan berbelit2 ngomong pak...mngunakan bahasa halus🙄intix di  coba padah manusia indonesia.hidup dan mati ada d tangan Tuhan.emang smua org bkal kena tbc?? Klu hidup serba higenis🤣.apalagi malaria...woooi...d papua mlh d hilangkan obat malaria uda g di jual d apotek sejak pandemi covid🤔ada apa gerangan😌,2025-05-12T13:57:29Z
634,@Amber-uy6lj,"Sy yakin se yakin yakinnya,para pejabat pasti tidak divaksin.",2025-05-12T13:56:35Z
635,@HartonoYudi-we2vx,"Maff mbak Rossi, kami biasa biasa saja, ndak ada cemas2 nya... Dari 280 juta penduduk, berapa sih yg cemas..  ? Narasi mu kug anehhh bikin gaduh",2025-05-12T13:52:10Z
636,@korasukaro7794,"Menurut sy Rakyat tidak akan tinggal diam seperti dagelan kopet kemarin, sy khawatir bakal chaos kali ini...",2025-05-12T13:50:41Z
637,@kusmedisukimin2866,"Aku rakyat kecil pendidikan rendah ,<br>Tapi tetap berpikir faksin ituprogran Amerika bangsa kita buat uji coba  tai men kes dengan bangganya ngomong jangan kawatir .<br>Kofid 19 sebagai pengalaman berapa ribu rakyat yang jadi tumbal meninggal.",2025-05-12T13:47:13Z
638,@matpetir-l7i,Bahan percobaan😂😂😂<br><br>Sedih...,2025-05-12T13:40:38Z
639,@matpetir-l7i,"Percaya sama Obat,musrik",2025-05-12T13:37:33Z
640,@zulrasdidjairas3326,"Tetap tdk menjawab, apa kah ada hubungan  dengan dana hibah dari bill gate,",2025-05-12T13:20:36Z
641,@ArfiyantiHidayat,"Alhamdulillah,sy dr dl anti vaksin,anak sy 3 g ada yg di vaksin.sehat trs tuk",2025-05-12T13:19:07Z
642,@ArfiyantiHidayat,"Jadilah rakyat yg berpikir kritis,jgn mau di bego2in",2025-05-12T13:17:05Z
643,@ArfiyantiHidayat,Paling dia  tuh buzer nya si bego,2025-05-12T13:16:03Z
644,@ArfiyantiHidayat,"Yg mengerikn itu penyakit HIV,cb cari obatnya dokter",2025-05-12T13:14:50Z
645,@ArfiyantiHidayat,"Coba  dengar perkataan pak darma pongrekun  dokter,situ di byr brp sm billgets",2025-05-12T13:13:37Z
646,@elviantializar6253,Suka2 bapak lah .tp jgn pernah mengacam rakyat  .,2025-05-12T13:13:17Z
647,@rolylasapo8810,Kalau tubuh kita sehat tidak perlu vaksin hanya orang punya penyakit yg perlu di obati😂,2025-05-12T13:13:17Z
648,@budimansdn6673,"Menkesnya orang super pilihan, mantap kesehatan",2025-05-12T13:12:20Z
649,@budimansdn6673,"Srtelah covid, tbc, terus rencana vaksin apa program selanjutnya ?",2025-05-12T13:11:31Z
650,@QWONGOFFICIAL,Pasang chip di kepala Hahaaaaaa.....,2025-05-13T15:38:37Z
651,@Windshearahead,SPARS,2025-05-15T12:34:37Z
652,@AkuTuanmu,Tunggu 2030,2025-05-20T02:28:07Z
653,@noobplayer1994,Great reset 2030,2025-05-23T07:14:11Z
654,@markussinuhaji5796,Mengapa Indonesia percaya kepada Bilgates?,2025-05-12T13:04:50Z
655,@iwanridwan1923,negara miskin😮😮,2025-05-12T12:48:37Z
656,@AdiSaputra-n2m8k,"Saya setuju kalo mentri kesehatan di jadikan kelinci percobaan untuk vaksin TBC, kalo saya secara pribadi menentang rakyat Indonesia di jadikan kelinci percobaan",2025-05-12T12:47:49Z
657,@EngkiHambu777,"<a href=""http://www.youtube.com/results?search_query=%23stopvaksinasi"">#StopVaksinasi</a><br><a href=""http://www.youtube.com/results?search_query=%23kamibukankelincipercobaan"">#KamiBukanKelinciPercobaan</a>",2025-05-12T12:46:41Z
658,@BudiDarmawan-sp2hx,Harusnya uangnya di kasih buat rakyat 😅 malah suruh suntik gak dapat apa2 boro2 amplop😅😅,2025-05-12T12:38:13Z
659,@yanyankurniawan5713,Persiden dulu yg di coba dengan pejabat,2025-05-12T12:36:42Z
660,@nurasiyah1867,Pak mentrrinya dulu di vaksin dan keluarganya jadi uji cobanya,2025-05-12T12:35:15Z
661,@annsway3916,"Jadi teringat pak Dharma Kun, bener deh beliau",2025-05-12T12:33:41Z
662,@christinesugito2561,Menteri titipan...kagak di ganti walau kena kasus kopit....menteri sakti dan abadi....,2025-05-12T12:24:49Z
663,@korehchannel342,"Asal masyarakat ngga miskin pasti masyarakat sehat, bukan cuma urusan vaksin boy !!! Disini Mentri kesehatan sudah mengklaim bahwa Indonesia adalah negara miskin boy",2025-05-12T12:24:07Z
664,@kodogbudug2905,"<a href=""http://www.youtube.com/results?search_query=%23karmagedon"">#karmagedon</a> <a href=""http://www.youtube.com/results?search_query=%23iyahmay"">#iyahmay</a>",2025-05-12T12:23:22Z
665,@muhammadmahdi5964,"Presiden,wapres dan pejabat dulu ya bagus nya yang dites😂😂",2025-05-12T12:12:42Z
666,@sunardinadhi9687,Dokternya dulu di coba 😅,2025-05-12T12:09:44Z
667,@MyVision1278,"Dengar apa yg disampaikan pak dharma pongrekun. Tubuh kita tdk butuh itu, Tuhan sudah setting tubuh kita bisa memproduksi sendiri antibodi..",2025-05-12T11:48:25Z
668,@nasruddin0553,Masyarakat bkn monyet..km suntik keluarga mu dulu..kamu corong pdnjualdn obat vaksin gilbit,2025-05-12T11:46:03Z
669,@apaajaboleh6279,Lemah sekali pemerintah ini dan pejabatnya rakus.apakah merek msh kurang kaya dan kurang kenyang...,2025-05-12T11:44:04Z
670,@Batang1971,Seharusnya yg divaksin pejabat duluan.,2025-05-12T11:41:10Z
671,@Bix9870,"Mr.gates dtg dikirain mau mengembangkan software yg berhubungan dgn Windows. klo dia dtg urusannya pasti soal  komputer dan software. Eeh.. taunya diundang hnya utk memeberikan vaksin Tbc pd warga konoha. sbg bahan percobaan,  Kualitas ??",2025-05-12T11:11:07Z
672,@muryonoiyon625,Presiden dan para menteri dulu di uji percobaan dulu.... Biar cepet waras,2025-05-12T11:10:17Z
673,@AvevDoy,Suntik dulu presiden wakil presiden.mentri2.anggota dpr anggota mpr.pns.<br>Baru rakyat yang Nerima bansos .kalau tidak mau cabut bansos.,2025-05-12T11:01:17Z
674,@ellydiana4269,Mirip ngipri jaman dulu cuek korbanin orang asal bisa kaya😂,2025-05-12T11:00:47Z
675,@IkanSapusapu-d3j,kelinci dijual ke pedagang vaksin,2025-05-12T10:39:38Z
676,@RiasTitin,Brani gak pemerintah nya berikan uang hibah 2 triliun buat komfensasi yg di uji coba vaksin kasih uang 5 juta setiap yg di vaksin biar rakyat mau jadi bahan uji coba dari pada uang hibah nya di korupsi mending buat konfensasi rakyat yg mau di vaksin,2025-05-12T10:34:47Z
677,@khoefong6201,Ogah amat mau dikasih se trilyun juga😢😢😢,2025-05-12T18:01:33Z
678,@pakdemono3946,Menkes ini anthek asing waspada rakyat yg korban,2025-05-12T10:33:00Z
679,@alfianpati7160,"Sebaiknya pelaksanaan vaksin di mulai dari para pegawai DEPKES,DPR /DPRD,KEMENTRIAN,TNI/POLRI,SEMUA ASN yg terskhir warga /rakyat jelata.",2025-05-12T10:31:35Z
680,@khoefong6201,Rakyat jangan mau cukup semua pejabat pemerintahnya aja😂😂😂,2025-05-12T18:02:54Z
681,@FransLatto,Sepintas ada pertanyaan Rosi yang &quot;gagal&quot; dijawab oleh menkes...terbaca bahwa menkes ketahuan menyembunyikan sesuatu.😅🤣🤣🤣🤣🤣,2025-05-12T10:27:48Z
682,@fianwahyudin2601,Sependapat,2025-05-17T13:05:59Z
683,@GobangBali,Ini mentri sangat berbahaya,2025-05-18T22:40:18Z
684,@mawarhitam2605,Mekes dan Petinggi tambah kaya ...sukses endhasmuu,2025-05-12T10:27:25Z
685,@jokobedug668,Percobaannya di indonesia pabrik vaksinnya di singapura,2025-05-12T10:21:48Z
686,@agusgunawan9170,harua dicoba dulu dimukutnya budi gunadi,2025-05-12T09:54:28Z
687,@agusgunawan9170,"betul sekali ndak presiden ndak bawahanya semuanya rikus rakus...mereka dapat uang dari bisnis vaksin,,,covid cuma akal2an orang buat bisnis",2025-05-12T09:52:14Z
688,@bennyhermawan5573,Tes ke SDM di kemenkes pak wajibkan dimulai dari bapak sendiri&amp;keluarga besar bapak...biar jadi teladan donk👍🚀,2025-05-12T09:50:30Z
689,@dyfen6155,Ga percaya dama pemerintah,2025-05-12T09:44:27Z
690,@kurniahendratno,Pak Budi jangan ngibul. tahu apa keamanan vaksin?..,2025-05-12T09:43:50Z
691,@edwinfajar7057,"Gw tanya chat gpt, penyakit paling banyak stroke jantung kanker di konoha bukan tbc",2025-05-12T09:30:22Z
692,@CombroMisro-x4r,iya ya setau saya juga bukan tbc tapi jantung koroner kalo ga salah lah kok jadi tbc,2025-05-12T10:21:05Z
693,@elissurianto2894,Harus di uji coba dulu yaitu  wakil rakyat dulu atau menkes,2025-05-12T09:27:52Z
694,@kusmedisukimin2866,"Betul <br>Yang di vaksin di uji coba para pejabat misalnya Asn TNI ,Polri dan DPR.<br>Contoh kejahatan ,waktu ada cofid 19 rakyat diberi BLT tapi harus vaksin ,rakyat di beri beras 10 kg saratnya harus vaksin .penguasa kok begitu .",2025-05-12T13:52:06Z
695,@sekartunggalwardiman7414,Setuju. Nomer satu menkesnya dan petinggi2 yg lain sebelum rakyatnya yg dipaksa vaksin.,2025-05-13T08:59:01Z
696,@Paiman-th2lj,Semua jenis obat kan di uji coba dulu emang ada obat bin salabin jd obat,2025-05-14T08:52:09Z
697,@budihariyanto6688,Ndk akan dia mau...kqn dia orang2 kaya...tbc utk orang2 miskin.....,2025-05-16T09:18:07Z
698,@amangkorea,Masalahnya kn yg bisa gunain itu yg punya tbc. Apakah orang2 pemerintahan ad yg terjakit tbc??,2025-05-17T12:09:46Z
699,@Ersan-k5k,"Pembunuh terbanyak TBC, ada yg bilang jantung, ada juga diabetes... Padahal pembunuh sebenarnya kemiskinan yg disebabkan para koruptor",2025-05-12T08:55:37Z
700,@Ersan-k5k,Saya pribadi tdk akan mau vaksin .. Ini ngk bener...!! <br>Jgn langsung percaya,2025-05-12T08:54:31Z
701,@yogaadjiepangestu6876,"Covid hilang bukan karena vaksin tapi karena anggarannya sudah habis, coba kalau anggarannya masih banyak ya tetap masih ada tuh covid😂",2025-05-12T08:44:31Z
702,@renoali7479,"tambah banyak yg mati setelah tak ada gi isu, muda muda semua, tak paham saya, apa ini Al masih palsu, Al masih asli punya mukjizat bisa mengobati, sama sama bisa mengobati, coba cari dgn akal sehat, apa beda kedua Al masih ini, mungkin secara kerja/vayangan sudah muncul",2025-05-13T09:47:01Z
703,@andiksusanto1630,Keluarga menteri kesehatan suruh uji coba vaksin tbc dulu....,2025-05-12T08:44:19Z
704,@yogaadjiepangestu6876,Menkes diajak debat terbuka sama pak Komjen pol (purn) dharma pongrekun bahas vaksin berani gak?,2025-05-12T08:40:06Z
705,@benikarundeng4072,"Iya betul sekali, biar dibabat habis menteri sama Komjen Dharmmaa",2025-05-13T12:33:44Z
706,@andreananggi4017,"Mereka semua adalah anjing yg rela berbuat apapun demi uang<br><br>Benar memang kata bang dharma, ini semua sudah direncanakan",2025-05-14T12:07:50Z
707,@erinnberlina4712,"Perbuatan buruk jahat akan menyiksa dirinya sendiri ada yg 2 jam dikubur ingin di pindahkan mata sudah keluar ada yang seminggu di kubur ingin di pindahkan kain kafan hancur hangus seperti cambukan api darah hitam berceceran ada yang Puluhan tahun dikubur dlm peti peti mati hancur berubah menjadi mengerikan Allah SWT memberikan banyak bukti bukti nyata adanya siksa kubur, banyak orang yang mati suri ruhnya di perlihatkan dirinya sendiri sudah mati dan di perlihatkan neraka dan surga Allah SWT memberikan bukti nyata adanya neraka dan surga Allah SWT maha mengetahui perbuatan manusia selama hidup di dunia harta berlimpah jabatan tidak bisa menolong umur bertambah ajalpun semakin dekat",2025-05-16T00:26:18Z
708,@imamdaroi1627,Setuju,2025-05-16T06:40:21Z
709,@artqyuchanel8430,Omong kosong umat konspirasi orang-orang goblokk 😂,2025-05-17T13:08:38Z
710,@RioRio-f3f,"Orang ini msh jd mentri...,dia itu penghianat bangsa, hati2 p prabowo menikung d belakang, dan yg namanya amerika pasti dan pasti licik di belakangnya",2025-05-12T08:33:49Z
711,@GiRan-uh8cx,Aneh tapi nyata. Pemerintah di beri dana 2.6T yang di jadikan kelinci percobaan rakyatnya. Pokoknya jangan mau di vaksin lagi mikir mikir. Salam akal sehat waras ok.,2025-05-12T08:33:10Z
712,@edwinfajar7057,Takut ada apa apa kan jadi ga dituntut si bil gatenya karena udah ngasi hibah untuk biaya pengobatan,2025-05-12T09:40:20Z
713,@GiRan-uh8cx,"Indo kembali di bodohi lagi uji coba  Vaksin virus haram, elit global bil gates gila. Rakyat menolak vaksin.",2025-05-12T08:27:34Z
714,@ellyranty8917,Jangan bilang Indonesia negara miskin. Allah Azza wa Jalla memberi  negara Indonesia kekayaan alam yang berlimpah...,2025-05-12T08:14:53Z
715,@HanaAurora-d9b,"Gak usah di terima,,",2025-05-12T08:10:49Z
716,@putimayang562,Di uji coba aja sama para koroptor dan keluarga,2025-05-12T07:49:01Z
717,@NaghamSantri,"Ayo kompak tolak vaksin , kita punya hak atas tubuh kita  , rakyat lagi susah kok mlah di tambah derita lagi , dengan jadi kelinci percobaan 😢",2025-05-12T07:44:26Z
718,@AlifaPutri-b2v,Pertanyaannya kenapa harus massal,2025-05-12T07:38:53Z
719,@KubilreyseGojek,Ya elah lebih bnyak yang kelaparan pak,2025-05-12T07:33:25Z
720,@martaamoy6875,"wrg indo jd kelinci percban lg nih / sengaja utk dibunuh dgn dalih kesehatan tuh spt vaksin covid tuh ht2 dan waspd wrg dan ngr indo tuh,mrk sdng konspirasi politik pembunuhan massal lg diindo nih 🤦🤣🤣",2025-05-12T07:27:51Z
721,@ydwrmusic,Kenapa nggak rakyat China atau India aja yang jadi uji coba? Populasinya kan banyak. Mengapa harus Indonesia?,2025-05-12T07:15:14Z
722,@susiwellywidjayanti9989,Nih menkes penjilat ternak jokowi gk kaget kl lbh milih menyrngsarakan rakyatnya n lbh menguntungkan ngr lain okigarki rmang pengkhianat semua kroni2 ternak2 jokowi ini...dajjal,2025-05-12T07:11:37Z
723,@mawarhitam2605,Nentri ini kok aneh..mebgikuti arahan bill Gate,2025-05-12T07:08:01Z
724,@mawarhitam2605,Sudah di duga BILL GATE DATANG KE INDONESIA MEMBAWA ANGIN HUTAM MENGERIKAN.. kok mentrinya seakan mempersilahkan vaksin masuk,2025-05-12T07:07:25Z
725,@elyyudhistirawati4920,Jangan ngadi2 Pak...😢,2025-05-12T07:05:44Z
726,@CuelCuel,Pak menkes harus yang paling pertama jadi ujia cobanya...,2025-05-12T07:02:48Z
727,@didikrishnadi56,"Silahkan diujicobakan kepada para pemimpin, mulai dari presiden, menteri, gubernur, walikota, bupati, camat, lurah, dan semua Abdi negara. Jangan diujicobakan kepada rakyat yg tidak masuk sebagai Abdi negara. Agar rakyat bisa percaya",2025-05-12T06:48:17Z
728,@didikrishnadi56,Mana para wakil rakyat  yg membawa mandat suara rakyat?,2025-05-12T06:45:00Z
729,@lilissamiani2891,Bisnis jangan percaya suruh aja dia vaksin sendiri,2025-05-12T06:35:00Z
730,@kidemang4476,Biadab banget yah ...,2025-05-12T06:32:05Z
731,@Kiagengmangirwonoboyokaping1,Cukup jokowi dan keluarganya termasuk parabowo...,2025-05-12T06:21:37Z
732,@tianakami7131,Uda cukup thn 2019-2022 masyarakat Indonesia di vaksin COVID-19 jng lg masukin Virus baru dgn polemik vaksin TBC...ingat 3 thn masa transisi saat COVID membuat perekonomian merosot jng di ulang lagi...Tolong Cintai Tanah Air Indonesia jng demi uang receh buat berita receh yg mencemaskan rakyat,2025-05-12T06:11:51Z
733,@sritohiroh2829,Pejabat kita paling senang apa lagi dapet bantuan,2025-05-12T06:09:36Z
